datum,partei,sz_avr,sz_err,ci_higher,ci_lower
2014-09-07,AfD,0.058,0.010926,0.068926,0.047074
2014-09-10,CDU/CSU,0.412,0.02298,0.43498,0.38902
2014-09-10,SPD,0.247,0.020152,0.267152,0.226848
2014-09-10,Grüne,0.096,0.013772,0.109772,0.082228
2014-09-10,FDP,0.033,0.00833,0.04133,0.02467
2014-09-10,Linke,0.092,0.013464,0.105464,0.078536
2014-09-10,AfD,0.062,0.011218,0.073218,0.050782
2014-09-14,CDU/CSU,0.41,0.023336,0.433336,0.386664
2014-09-14,SPD,0.247,0.020474,0.267474,0.226526
2014-09-14,Grüne,0.096,0.013984,0.109984,0.082016
2014-09-14,FDP,0.033,0.008456,0.041456,0.024544
2014-09-14,Linke,0.09,0.013574,0.103574,0.076426
2014-09-14,AfD,0.064,0.01154,0.07554,0.05246
2014-09-17,CDU/CSU,0.408,0.023322,0.431322,0.384678
2014-09-17,SPD,0.249,0.020522,0.269522,0.228478
2014-09-17,Grüne,0.096,0.013984,0.109984,0.082016
2014-09-17,FDP,0.033,0.008456,0.041456,0.024544
2014-09-17,Linke,0.09,0.013574,0.103574,0.076426
2014-09-17,AfD,0.064,0.01154,0.07554,0.05246
2014-09-21,CDU/CSU,0.406,0.023276,0.429276,0.382724
2014-09-21,SPD,0.249,0.020496,0.269496,0.228504
2014-09-21,Grüne,0.096,0.013968,0.109968,0.082032
2014-09-21,FDP,0.033,0.008446,0.041446,0.024554
2014-09-21,Linke,0.09,0.013558,0.103558,0.076442
2014-09-21,AfD,0.066,0.011656,0.077656,0.054344
2014-09-23,CDU/CSU,0.408,0.02329,0.43129,0.38471
2014-09-23,SPD,0.245,0.020398,0.265398,0.224602
2014-09-23,Grüne,0.094,0.013852,0.107852,0.080148
2014-09-23,FDP,0.031,0.008208,0.039208,0.022792
2014-09-23,Linke,0.09,0.01356,0.10356,0.07644
2014-09-23,AfD,0.072,0.012008,0.084008,0.059992
2014-09-26,CDU/CSU,0.404,0.024328,0.428328,0.379672
2014-09-26,CDU/CSU,0.404,0.024328,0.428328,0.379672
2014-09-26,CDU/CSU,0.404,0.024328,0.428328,0.379672
2014-09-26,CDU/CSU,0.404,0.024328,0.428328,0.379672
2014-09-26,SPD,0.249,0.02148,0.27048,0.22752
2014-09-26,SPD,0.249,0.02148,0.27048,0.22752
2014-09-26,SPD,0.249,0.02148,0.27048,0.22752
2014-09-26,SPD,0.249,0.02148,0.27048,0.22752
2014-09-26,Grüne,0.094,0.014514,0.108514,0.079486
2014-09-26,Grüne,0.094,0.014514,0.108514,0.079486
2014-09-26,Grüne,0.094,0.014514,0.108514,0.079486
2014-09-26,Grüne,0.094,0.014514,0.108514,0.079486
2014-09-26,FDP,0.031,0.008586,0.039586,0.022414
2014-09-26,FDP,0.031,0.008586,0.039586,0.022414
2014-09-26,FDP,0.031,0.008586,0.039586,0.022414
2014-09-26,FDP,0.031,0.008586,0.039586,0.022414
2014-09-26,Linke,0.088,0.014052,0.102052,0.073948
2014-09-26,Linke,0.088,0.014052,0.102052,0.073948
2014-09-26,Linke,0.088,0.014052,0.102052,0.073948
2014-09-26,Linke,0.088,0.014052,0.102052,0.073948
2014-09-26,AfD,0.076,0.012972,0.088972,0.063028
2014-09-26,AfD,0.076,0.012972,0.088972,0.063028
2014-09-26,AfD,0.076,0.012972,0.088972,0.063028
2014-09-26,AfD,0.076,0.012972,0.088972,0.063028
2014-09-28,CDU/CSU,0.404,0.023996,0.427996,0.380004
2014-09-28,SPD,0.249,0.021186,0.270186,0.227814
2014-09-28,Grüne,0.094,0.01432,0.10832,0.07968
2014-09-28,FDP,0.029,0.008242,0.037242,0.020758
2014-09-28,Linke,0.09,0.01396,0.10396,0.07604
2014-09-28,AfD,0.076,0.012788,0.088788,0.063212
2014-10-01,CDU/CSU,0.404,0.023996,0.427996,0.380004
2014-10-01,SPD,0.251,0.021236,0.272236,0.229764
2014-10-01,Grüne,0.096,0.014438,0.110438,0.081562
2014-10-01,FDP,0.029,0.008242,0.037242,0.020758
2014-10-01,Linke,0.088,0.013842,0.101842,0.074158
2014-10-01,AfD,0.074,0.01268,0.08668,0.06132
2014-10-02,CDU/CSU,0.408,0.022948,0.430948,0.385052
2014-10-02,SPD,0.249,0.02021,0.26921,0.22879
2014-10-02,Grüne,0.094,0.013628,0.107628,0.080372
2014-10-02,FDP,0.027,0.007552,0.034552,0.019448
2014-10-02,Linke,0.088,0.013172,0.101172,0.074828
2014-10-02,AfD,0.076,0.012224,0.088224,0.063776
2014-10-05,CDU/CSU,0.41,0.022966,0.432966,0.387034
2014-10-05,SPD,0.247,0.02017,0.26717,0.22683
2014-10-05,Grüne,0.096,0.013734,0.109734,0.082266
2014-10-05,FDP,0.027,0.007554,0.034554,0.019446
2014-10-05,Linke,0.086,0.013072,0.099072,0.072928
2014-10-05,AfD,0.078,0.012338,0.090338,0.065662
2014-10-07,CDU/CSU,0.408,0.023404,0.431404,0.384596
2014-10-07,SPD,0.247,0.020558,0.267558,0.226442
2014-10-07,Grüne,0.098,0.014116,0.112116,0.083884
2014-10-07,FDP,0.027,0.007682,0.034682,0.019318
2014-10-07,Linke,0.088,0.013452,0.101452,0.074548
2014-10-07,AfD,0.076,0.01247,0.08847,0.06353
2014-10-10,CDU/CSU,0.408,0.022992,0.430992,0.385008
2014-10-10,SPD,0.245,0.02013,0.26513,0.22487
2014-10-10,Grüne,0.098,0.013876,0.111876,0.084124
2014-10-10,FDP,0.027,0.007538,0.034538,0.019462
2014-10-10,Linke,0.088,0.013226,0.101226,0.074774
2014-10-10,AfD,0.078,0.012428,0.090428,0.065572
2014-10-11,CDU/CSU,0.41,0.023332,0.433332,0.386668
2014-10-11,SPD,0.245,0.020414,0.265414,0.224586
2014-10-11,Grüne,0.098,0.014074,0.112074,0.083926
2014-10-11,FDP,0.027,0.00763,0.03463,0.01937
2014-10-11,Linke,0.086,0.013294,0.099294,0.072706
2014-10-11,AfD,0.076,0.012496,0.088496,0.063504
2014-10-15,CDU/CSU,0.408,0.022862,0.430862,0.385138
2014-10-15,SPD,0.245,0.020024,0.265024,0.224976
2014-10-15,Grüne,0.098,0.013798,0.111798,0.084202
2014-10-15,FDP,0.029,0.00774,0.03674,0.02126
2014-10-15,Linke,0.086,0.01303,0.09903,0.07297
2014-10-15,AfD,0.076,0.012244,0.088244,0.063756
2014-10-19,CDU/CSU,0.408,0.022518,0.430518,0.385482
2014-10-19,SPD,0.245,0.019726,0.264726,0.225274
2014-10-19,Grüne,0.096,0.013486,0.109486,0.082514
2014-10-19,FDP,0.031,0.00787,0.03887,0.02313
2014-10-19,Linke,0.088,0.012952,0.100952,0.075048
2014-10-19,AfD,0.074,0.011936,0.085936,0.062064
2014-10-22,CDU/CSU,0.41,0.022534,0.432534,0.387466
2014-10-22,SPD,0.247,0.019776,0.266776,0.227224
2014-10-22,Grüne,0.094,0.013378,0.107378,0.080622
2014-10-22,FDP,0.029,0.00763,0.03663,0.02137
2014-10-22,Linke,0.088,0.012952,0.100952,0.075048
2014-10-22,AfD,0.074,0.011938,0.085938,0.062062
2014-10-24,CDU/CSU,0.408,0.02379,0.43179,0.38421
2014-10-24,CDU/CSU,0.408,0.02379,0.43179,0.38421
2014-10-24,CDU/CSU,0.408,0.02379,0.43179,0.38421
2014-10-24,CDU/CSU,0.408,0.02379,0.43179,0.38421
2014-10-24,SPD,0.253,0.021092,0.274092,0.231908
2014-10-24,SPD,0.253,0.021092,0.274092,0.231908
2014-10-24,SPD,0.253,0.021092,0.274092,0.231908
2014-10-24,SPD,0.253,0.021092,0.274092,0.231908
2014-10-24,Grüne,0.096,0.014292,0.110292,0.081708
2014-10-24,Grüne,0.096,0.014292,0.110292,0.081708
2014-10-24,Grüne,0.096,0.014292,0.110292,0.081708
2014-10-24,Grüne,0.096,0.014292,0.110292,0.081708
2014-10-24,FDP,0.029,0.008008,0.037008,0.020992
2014-10-24,FDP,0.029,0.008008,0.037008,0.020992
2014-10-24,FDP,0.029,0.008008,0.037008,0.020992
2014-10-24,FDP,0.029,0.008008,0.037008,0.020992
2014-10-24,Linke,0.086,0.01355,0.09955,0.07245
2014-10-24,Linke,0.086,0.01355,0.09955,0.07245
2014-10-24,Linke,0.086,0.01355,0.09955,0.07245
2014-10-24,Linke,0.086,0.01355,0.09955,0.07245
2014-10-24,AfD,0.068,0.012116,0.080116,0.055884
2014-10-24,AfD,0.068,0.012116,0.080116,0.055884
2014-10-24,AfD,0.068,0.012116,0.080116,0.055884
2014-10-24,AfD,0.068,0.012116,0.080116,0.055884
2014-10-26,CDU/CSU,0.406,0.024132,0.430132,0.381868
2014-10-26,SPD,0.255,0.021448,0.276448,0.233552
2014-10-26,Grüne,0.096,0.014498,0.110498,0.081502
2014-10-26,FDP,0.029,0.008132,0.037132,0.020868
2014-10-26,Linke,0.086,0.013756,0.099756,0.072244
2014-10-26,AfD,0.066,0.012156,0.078156,0.053844
2014-10-29,CDU/CSU,0.406,0.024132,0.430132,0.381868
2014-10-29,SPD,0.253,0.021398,0.274398,0.231602
2014-10-29,Grüne,0.098,0.014606,0.112606,0.083394
2014-10-29,FDP,0.029,0.008132,0.037132,0.020868
2014-10-29,Linke,0.086,0.013756,0.099756,0.072244
2014-10-29,AfD,0.066,0.012156,0.078156,0.053844
2014-11-02,CDU/CSU,0.406,0.02413,0.43013,0.38187
2014-11-02,SPD,0.253,0.021396,0.274396,0.231604
2014-11-02,Grüne,0.098,0.014606,0.112606,0.083394
2014-11-02,FDP,0.029,0.00813,0.03713,0.02087
2014-11-02,Linke,0.086,0.013756,0.099756,0.072244
2014-11-02,AfD,0.068,0.012298,0.080298,0.055702
2014-11-05,CDU/CSU,0.406,0.02413,0.43013,0.38187
2014-11-05,SPD,0.251,0.021346,0.272346,0.229654
2014-11-05,Grüne,0.098,0.014606,0.112606,0.083394
2014-11-05,FDP,0.031,0.00837,0.03937,0.02263
2014-11-05,Linke,0.086,0.013756,0.099756,0.072244
2014-11-05,AfD,0.068,0.012298,0.080298,0.055702
2014-11-06,CDU/CSU,0.408,0.023094,0.431094,0.384906
2014-11-06,SPD,0.249,0.020344,0.269344,0.228656
2014-11-06,Grüne,0.098,0.01396,0.11196,0.08404
2014-11-06,FDP,0.033,0.008378,0.041378,0.024622
2014-11-06,Linke,0.086,0.013138,0.099138,0.072862
2014-11-06,AfD,0.068,0.01175,0.07975,0.05625
2014-11-09,CDU/CSU,0.408,0.023076,0.431076,0.384924
2014-11-09,SPD,0.249,0.020328,0.269328,0.228672
2014-11-09,Grüne,0.098,0.013948,0.111948,0.084052
2014-11-09,FDP,0.031,0.008124,0.039124,0.022876
2014-11-09,Linke,0.086,0.013126,0.099126,0.072874
2014-11-09,AfD,0.068,0.01174,0.07974,0.05626
2014-11-12,CDU/CSU,0.408,0.023078,0.431078,0.384922
2014-11-12,SPD,0.251,0.02038,0.27138,0.23062
2014-11-12,Grüne,0.096,0.01384,0.10984,0.08216
2014-11-12,FDP,0.031,0.008124,0.039124,0.022876
2014-11-12,Linke,0.088,0.013236,0.101236,0.074764
2014-11-12,AfD,0.068,0.01174,0.07974,0.05626
2014-11-14,CDU/CSU,0.408,0.023134,0.431134,0.384866
2014-11-14,SPD,0.251,0.02043,0.27143,0.23057
2014-11-14,Grüne,0.098,0.014026,0.112026,0.083974
2014-11-14,Linke,0.088,0.013268,0.101268,0.074732
2014-11-14,AfD,0.068,0.01177,0.07977,0.05623
2014-11-16,CDU/CSU,0.408,0.02315,0.43115,0.38485
2014-11-16,SPD,0.249,0.020398,0.269398,0.228602
2014-11-16,Grüne,0.1,0.01415,0.11415,0.08585
2014-11-16,FDP,0.033,0.008378,0.041378,0.024622
2014-11-16,Linke,0.088,0.013278,0.101278,0.074722
2014-11-16,AfD,0.068,0.01178,0.07978,0.05622
2014-11-19,CDU/CSU,0.41,0.023164,0.433164,0.386836
2014-11-19,SPD,0.247,0.020348,0.267348,0.226652
2014-11-19,Grüne,0.102,0.01426,0.11626,0.08774
2014-11-19,FDP,0.033,0.00838,0.04138,0.02462
2014-11-19,Linke,0.086,0.01317,0.09917,0.07283
2014-11-19,AfD,0.066,0.011654,0.077654,0.054346
2014-11-21,CDU/CSU,0.41,0.02422,0.43422,0.38578
2014-11-21,SPD,0.249,0.021348,0.270348,0.227652
2014-11-21,Grüne,0.104,0.015062,0.119062,0.088938
2014-11-21,FDP,0.033,0.008746,0.041746,0.024254
2014-11-21,Linke,0.084,0.013602,0.097602,0.070398
2014-11-21,AfD,0.064,0.011984,0.075984,0.052016
2014-11-22,CDU/CSU,0.412,0.02422,0.43622,0.38778
2014-11-22,SPD,0.251,0.021382,0.272382,0.229618
2014-11-22,Grüne,0.104,0.015052,0.119052,0.088948
2014-11-22,FDP,0.033,0.008742,0.041742,0.024258
2014-11-22,Linke,0.082,0.013472,0.095472,0.068528
2014-11-22,AfD,0.062,0.011832,0.073832,0.050168
2014-11-26,CDU/CSU,0.412,0.02422,0.43622,0.38778
2014-11-26,SPD,0.253,0.021432,0.274432,0.231568
2014-11-26,Grüne,0.104,0.015052,0.119052,0.088948
2014-11-26,FDP,0.031,0.008502,0.039502,0.022498
2014-11-26,Linke,0.084,0.01358,0.09758,0.07042
2014-11-26,AfD,0.06,0.011694,0.071694,0.048306
2014-11-28,CDU/CSU,0.412,0.02412,0.43612,0.38788
2014-11-28,SPD,0.253,0.021344,0.274344,0.231656
2014-11-28,Grüne,0.106,0.015132,0.121132,0.090868
2014-11-28,Linke,0.084,0.013524,0.097524,0.070476
2014-11-28,AfD,0.058,0.011448,0.069448,0.046552
2014-11-30,CDU/CSU,0.41,0.024126,0.434126,0.385874
2014-11-30,SPD,0.253,0.021362,0.274362,0.231638
2014-11-30,Grüne,0.106,0.015144,0.121144,0.090856
2014-11-30,FDP,0.031,0.008508,0.039508,0.022492
2014-11-30,Linke,0.086,0.013658,0.099658,0.072342
2014-11-30,AfD,0.06,0.011602,0.071602,0.048398
2014-12-03,CDU/CSU,0.408,0.024112,0.432112,0.383888
2014-12-03,SPD,0.255,0.02141,0.27641,0.23359
2014-12-03,Grüne,0.108,0.015244,0.123244,0.092756
2014-12-03,FDP,0.031,0.008508,0.039508,0.022492
2014-12-03,Linke,0.084,0.013548,0.097548,0.070452
2014-12-03,AfD,0.06,0.011602,0.071602,0.048398
2014-12-04,CDU/CSU,0.406,0.02304,0.42904,0.38296
2014-12-04,SPD,0.255,0.02047,0.27547,0.23453
2014-12-04,Grüne,0.108,0.014574,0.122574,0.093426
2014-12-04,FDP,0.029,0.007834,0.036834,0.021166
2014-12-04,Linke,0.086,0.013118,0.099118,0.072882
2014-12-04,AfD,0.062,0.011272,0.073272,0.050728
2014-12-07,CDU/CSU,0.406,0.022676,0.428676,0.383324
2014-12-07,SPD,0.257,0.020192,0.277192,0.236808
2014-12-07,Grüne,0.108,0.014352,0.122352,0.093648
2014-12-07,FDP,0.029,0.007708,0.036708,0.021292
2014-12-07,Linke,0.086,0.012906,0.098906,0.073094
2014-12-07,AfD,0.06,0.010952,0.070952,0.049048
2014-12-10,CDU/CSU,0.406,0.022676,0.428676,0.383324
2014-12-10,SPD,0.257,0.020192,0.277192,0.236808
2014-12-10,Grüne,0.108,0.014352,0.122352,0.093648
2014-12-10,FDP,0.029,0.007706,0.036706,0.021294
2014-12-10,Linke,0.086,0.012906,0.098906,0.073094
2014-12-10,AfD,0.06,0.01095,0.07095,0.04905
2014-12-12,CDU/CSU,0.408,0.022738,0.430738,0.385262
2014-12-12,SPD,0.255,0.020166,0.275166,0.234834
2014-12-12,Grüne,0.11,0.014512,0.124512,0.095488
2014-12-12,Linke,0.086,0.01293,0.09893,0.07307
2014-12-12,AfD,0.06,0.010972,0.070972,0.049028
2014-12-14,CDU/CSU,0.408,0.022756,0.430756,0.385244
2014-12-14,SPD,0.253,0.020138,0.273138,0.232862
2014-12-14,Grüne,0.11,0.014522,0.124522,0.095478
2014-12-14,FDP,0.029,0.007712,0.036712,0.021288
2014-12-14,Linke,0.086,0.01294,0.09894,0.07306
2014-12-14,AfD,0.06,0.01098,0.07098,0.04902
2014-12-16,CDU/CSU,0.412,0.02278,0.43478,0.38922
2014-12-16,SPD,0.251,0.020088,0.271088,0.230912
2014-12-16,Grüne,0.108,0.01442,0.12242,0.09358
2014-12-16,FDP,0.029,0.007712,0.036712,0.021288
2014-12-16,Linke,0.088,0.013048,0.101048,0.074952
2014-12-16,AfD,0.058,0.010828,0.068828,0.047172
2014-12-17,CDU/CSU,0.413,0.022894,0.435894,0.390106
2014-12-17,SPD,0.25,0.020156,0.270156,0.229844
2014-12-17,Grüne,0.105,0.014288,0.119288,0.090712
2014-12-17,FDP,0.027,0.00752,0.03452,0.01948
2014-12-17,Linke,0.089,0.013182,0.102182,0.075818
2014-12-17,AfD,0.062,0.01125,0.07325,0.05075
2014-12-19,CDU/CSU,0.417,0.024038,0.441038,0.392962
2014-12-19,SPD,0.248,0.021072,0.269072,0.226928
2014-12-19,Grüne,0.103,0.014832,0.117832,0.088168
2014-12-19,Linke,0.087,0.01364,0.10064,0.07336
2014-12-19,AfD,0.06,0.011606,0.071606,0.048394
2014-12-20,CDU/CSU,0.419,0.024056,0.443056,0.394944
2014-12-20,SPD,0.248,0.021078,0.269078,0.226922
2014-12-20,Grüne,0.101,0.014734,0.115734,0.086266
2014-12-20,FDP,0.025,0.007294,0.032294,0.017706
2014-12-20,Linke,0.087,0.013644,0.100644,0.073356
2014-12-20,AfD,0.062,0.011742,0.073742,0.050258
2015-01-01,CDU/CSU,0.417,0.024044,0.441044,0.392956
2015-01-01,SPD,0.248,0.021078,0.269078,0.226922
2015-01-01,Grüne,0.101,0.014734,0.115734,0.086266
2015-01-01,FDP,0.025,0.007294,0.032294,0.017706
2015-01-01,Linke,0.089,0.013746,0.102746,0.075254
2015-01-01,AfD,0.062,0.011742,0.073742,0.050258
2015-01-07,CDU/CSU,0.417,0.02629,0.44329,0.39071
2015-01-07,SPD,0.246,0.022912,0.268912,0.223088
2015-01-07,Grüne,0.103,0.016258,0.119258,0.086742
2015-01-07,FDP,0.027,0.00831,0.03531,0.01869
2015-01-07,Linke,0.087,0.01501,0.10201,0.07199
2015-01-07,AfD,0.062,0.012732,0.074732,0.049268
2015-01-08,CDU/CSU,0.415,0.025158,0.440158,0.389842
2015-01-08,SPD,0.248,0.02199,0.26999,0.22601
2015-01-08,Grüne,0.103,0.01558,0.11858,0.08742
2015-01-08,FDP,0.029,0.008618,0.037618,0.020382
2015-01-08,Linke,0.087,0.014398,0.101398,0.072602
2015-01-08,AfD,0.062,0.012194,0.074194,0.049806
2015-01-10,CDU/CSU,0.417,0.025098,0.442098,0.391902
2015-01-10,SPD,0.246,0.021884,0.267884,0.224116
2015-01-10,Grüne,0.103,0.015538,0.118538,0.087462
2015-01-10,FDP,0.031,0.008822,0.039822,0.022178
2015-01-10,Linke,0.087,0.014356,0.101356,0.072644
2015-01-10,AfD,0.062,0.012156,0.074156,0.049844
2015-01-14,CDU/CSU,0.417,0.022852,0.439852,0.394148
2015-01-14,SPD,0.246,0.02,0.266,0.226
2015-01-14,Grüne,0.101,0.014014,0.115014,0.086986
2015-01-14,FDP,0.033,0.008246,0.041246,0.024754
2015-01-14,Linke,0.087,0.01299,0.09999,0.07401
2015-01-14,AfD,0.064,0.011318,0.075318,0.052682
2015-01-16,CDU/CSU,0.417,0.023892,0.440892,0.393108
2015-01-16,CDU/CSU,0.417,0.023892,0.440892,0.393108
2015-01-16,CDU/CSU,0.417,0.023892,0.440892,0.393108
2015-01-16,CDU/CSU,0.417,0.023892,0.440892,0.393108
2015-01-16,SPD,0.244,0.02086,0.26486,0.22314
2015-01-16,SPD,0.244,0.02086,0.26486,0.22314
2015-01-16,SPD,0.244,0.02086,0.26486,0.22314
2015-01-16,SPD,0.244,0.02086,0.26486,0.22314
2015-01-16,Grüne,0.099,0.014514,0.113514,0.084486
2015-01-16,Grüne,0.099,0.014514,0.113514,0.084486
2015-01-16,Grüne,0.099,0.014514,0.113514,0.084486
2015-01-16,Grüne,0.099,0.014514,0.113514,0.084486
2015-01-16,FDP,0.035,0.008916,0.043916,0.026084
2015-01-16,FDP,0.035,0.008916,0.043916,0.026084
2015-01-16,FDP,0.035,0.008916,0.043916,0.026084
2015-01-16,FDP,0.035,0.008916,0.043916,0.026084
2015-01-16,Linke,0.087,0.013562,0.100562,0.073438
2015-01-16,Linke,0.087,0.013562,0.100562,0.073438
2015-01-16,Linke,0.087,0.013562,0.100562,0.073438
2015-01-16,Linke,0.087,0.013562,0.100562,0.073438
2015-01-16,AfD,0.064,0.01182,0.07582,0.05218
2015-01-16,AfD,0.064,0.01182,0.07582,0.05218
2015-01-16,AfD,0.064,0.01182,0.07582,0.05218
2015-01-16,AfD,0.064,0.01182,0.07582,0.05218
2015-01-17,CDU/CSU,0.415,0.023664,0.438664,0.391336
2015-01-17,SPD,0.244,0.020672,0.264672,0.223328
2015-01-17,Grüne,0.099,0.014388,0.113388,0.084612
2015-01-17,FDP,0.037,0.009014,0.046014,0.027986
2015-01-17,Linke,0.087,0.013436,0.100436,0.073564
2015-01-17,AfD,0.064,0.011708,0.075708,0.052292
2015-01-21,CDU/CSU,0.415,0.023666,0.438666,0.391334
2015-01-21,SPD,0.244,0.020672,0.264672,0.223328
2015-01-21,Grüne,0.099,0.01439,0.11339,0.08461
2015-01-21,FDP,0.035,0.008814,0.043814,0.026186
2015-01-21,Linke,0.087,0.013438,0.100438,0.073562
2015-01-21,AfD,0.064,0.01171,0.07571,0.05229
2015-01-24,CDU/CSU,0.413,0.02475,0.43775,0.38825
2015-01-24,SPD,0.246,0.021678,0.267678,0.224322
2015-01-24,Grüne,0.101,0.015154,0.116154,0.085846
2015-01-24,FDP,0.035,0.009252,0.044252,0.025748
2015-01-24,Linke,0.087,0.014076,0.101076,0.072924
2015-01-24,AfD,0.062,0.012118,0.074118,0.049882
2015-01-28,CDU/CSU,0.415,0.025296,0.440296,0.389704
2015-01-28,CDU/CSU,0.415,0.025296,0.440296,0.389704
2015-01-28,CDU/CSU,0.415,0.025296,0.440296,0.389704
2015-01-28,CDU/CSU,0.415,0.025296,0.440296,0.389704
2015-01-28,SPD,0.246,0.022126,0.268126,0.223874
2015-01-28,SPD,0.246,0.022126,0.268126,0.223874
2015-01-28,SPD,0.246,0.022126,0.268126,0.223874
2015-01-28,SPD,0.246,0.022126,0.268126,0.223874
2015-01-28,Grüne,0.103,0.01561,0.11861,0.08739
2015-01-28,Grüne,0.103,0.01561,0.11861,0.08739
2015-01-28,Grüne,0.103,0.01561,0.11861,0.08739
2015-01-28,Grüne,0.103,0.01561,0.11861,0.08739
2015-01-28,FDP,0.036,0.009562,0.045562,0.026438
2015-01-28,FDP,0.036,0.009562,0.045562,0.026438
2015-01-28,FDP,0.036,0.009562,0.045562,0.026438
2015-01-28,FDP,0.036,0.009562,0.045562,0.026438
2015-01-28,Linke,0.085,0.014272,0.099272,0.070728
2015-01-28,Linke,0.085,0.014272,0.099272,0.070728
2015-01-28,Linke,0.085,0.014272,0.099272,0.070728
2015-01-28,Linke,0.085,0.014272,0.099272,0.070728
2015-01-28,AfD,0.06,0.012192,0.072192,0.047808
2015-01-28,AfD,0.06,0.012192,0.072192,0.047808
2015-01-28,AfD,0.06,0.012192,0.072192,0.047808
2015-01-28,AfD,0.06,0.012192,0.072192,0.047808
2015-01-30,CDU/CSU,0.413,0.025338,0.438338,0.387662
2015-01-30,SPD,0.246,0.02218,0.26818,0.22382
2015-01-30,Grüne,0.105,0.015784,0.120784,0.089216
2015-01-30,FDP,0.036,0.009584,0.045584,0.026416
2015-01-30,Linke,0.085,0.014306,0.099306,0.070694
2015-01-30,AfD,0.06,0.012222,0.072222,0.047778
2015-01-31,CDU/CSU,0.411,0.025274,0.436274,0.385726
2015-01-31,SPD,0.246,0.02214,0.26814,0.22386
2015-01-31,Grüne,0.105,0.015756,0.120756,0.089244
2015-01-31,FDP,0.034,0.009336,0.043336,0.024664
2015-01-31,Linke,0.087,0.014404,0.101404,0.072596
2015-01-31,AfD,0.06,0.0122,0.0722,0.0478
2015-02-04,CDU/CSU,0.411,0.024826,0.435826,0.386174
2015-02-04,SPD,0.246,0.021756,0.267756,0.224244
2015-02-04,Grüne,0.105,0.015484,0.120484,0.089516
2015-02-04,FDP,0.036,0.00938,0.04538,0.02662
2015-02-04,Linke,0.089,0.014252,0.103252,0.074748
2015-02-04,AfD,0.058,0.011832,0.069832,0.046168
2015-02-05,CDU/CSU,0.411,0.023754,0.434754,0.387246
2015-02-05,SPD,0.246,0.020812,0.266812,0.225188
2015-02-05,Grüne,0.105,0.01483,0.11983,0.09017
2015-02-05,FDP,0.034,0.008696,0.042696,0.025304
2015-02-05,Linke,0.091,0.013812,0.104812,0.077188
2015-02-05,AfD,0.058,0.011314,0.069314,0.046686
2015-02-07,CDU/CSU,0.411,0.02379,0.43479,0.38721
2015-02-07,SPD,0.248,0.020894,0.268894,0.227106
2015-02-07,Grüne,0.105,0.014852,0.119852,0.090148
2015-02-07,FDP,0.034,0.008708,0.042708,0.025292
2015-02-07,Linke,0.091,0.013834,0.104834,0.077166
2015-02-07,AfD,0.056,0.011154,0.067154,0.044846
2015-02-11,CDU/CSU,0.411,0.023796,0.434796,0.387204
2015-02-11,SPD,0.248,0.0209,0.2689,0.2271
2015-02-11,Grüne,0.105,0.014854,0.119854,0.090146
2015-02-11,FDP,0.036,0.008882,0.044882,0.027118
2015-02-11,Linke,0.089,0.013728,0.102728,0.075272
2015-02-11,AfD,0.058,0.011308,0.069308,0.046692
2015-02-13,CDU/CSU,0.413,0.024872,0.437872,0.388128
2015-02-13,SPD,0.246,0.021756,0.267756,0.224244
2015-02-13,Grüne,0.105,0.015496,0.120496,0.089504
2015-02-13,FDP,0.036,0.009248,0.045248,0.026752
2015-02-13,Linke,0.087,0.014158,0.101158,0.072842
2015-02-13,AfD,0.06,0.012034,0.072034,0.047966
2015-02-14,CDU/CSU,0.415,0.024788,0.439788,0.390212
2015-02-14,SPD,0.244,0.021614,0.265614,0.222386
2015-02-14,Grüne,0.105,0.015434,0.120434,0.089566
2015-02-14,FDP,0.038,0.009438,0.047438,0.028562
2015-02-14,Linke,0.087,0.014096,0.101096,0.072904
2015-02-14,AfD,0.062,0.012162,0.074162,0.049838
2015-02-18,CDU/CSU,0.417,0.0248,0.4418,0.3922
2015-02-18,SPD,0.244,0.021614,0.265614,0.222386
2015-02-18,Grüne,0.105,0.015436,0.120436,0.089564
2015-02-18,FDP,0.038,0.009438,0.047438,0.028562
2015-02-18,Linke,0.085,0.01398,0.09898,0.07102
2015-02-18,AfD,0.06,0.01201,0.07201,0.04799
2015-02-19,CDU/CSU,0.416,0.024888,0.440888,0.391112
2015-02-19,SPD,0.245,0.02173,0.26673,0.22327
2015-02-19,Grüne,0.103,0.015358,0.118358,0.087642
2015-02-19,FDP,0.04,0.009708,0.049708,0.030292
2015-02-19,Linke,0.086,0.014112,0.100112,0.071888
2015-02-19,AfD,0.06,0.012058,0.072058,0.047942
2015-02-21,CDU/CSU,0.416,0.024506,0.440506,0.391494
2015-02-21,SPD,0.247,0.02144,0.26844,0.22556
2015-02-21,Grüne,0.101,0.015012,0.116012,0.085988
2015-02-21,FDP,0.04,0.009556,0.049556,0.030444
2015-02-21,Linke,0.084,0.013766,0.097766,0.070234
2015-02-21,AfD,0.06,0.011874,0.071874,0.048126
2015-02-25,CDU/CSU,0.414,0.024494,0.438494,0.389506
2015-02-25,SPD,0.249,0.02149,0.27049,0.22751
2015-02-25,Grüne,0.099,0.014904,0.113904,0.084096
2015-02-25,FDP,0.04,0.009556,0.049556,0.030444
2015-02-25,Linke,0.086,0.013884,0.099884,0.072116
2015-02-25,AfD,0.062,0.012028,0.074028,0.049972
